image,video,subject,exercise,split,frame
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_004_squat_good_side_frame_000219.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_004_squat_good_side.mp4,004,squat,train,219
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_004_squat_good_side_frame_000254.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_004_squat_good_side.mp4,004,squat,train,254
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_004_squat_good_side_frame_000288.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_004_squat_good_side.mp4,004,squat,train,288
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_004_squat_good_side_frame_000323.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_004_squat_good_side.mp4,004,squat,train,323
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_004_squat_good_side_frame_000357.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_004_squat_good_side.mp4,004,squat,train,357
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_004_squat_good_side_frame_000392.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_004_squat_good_side.mp4,004,squat,train,392
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_004_squat_good_side_frame_000427.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_004_squat_good_side.mp4,004,squat,train,427
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000046.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,46
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000079.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,79
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000113.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,113
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000146.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,146
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000180.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,180
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000213.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,213
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000247.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,247
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000280.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,280
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000314.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,314
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000347.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,347
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000381.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,381
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_005_squat_good_side_frame_000415.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_005_squat_good_side.mp4,005,squat,train,415
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000046.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,46
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000079.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,79
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000113.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,113
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000146.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,146
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000180.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,180
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000213.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,213
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000247.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,247
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000280.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,280
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000314.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,314
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000347.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,347
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000381.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,381
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_006_squat_good_side_frame_000415.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_006_squat_good_side.mp4,006,squat,val,415
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000047.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,47
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000081.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,81
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000116.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,116
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000151.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,151
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000186.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,186
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000221.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,221
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000256.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,256
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000291.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,291
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000326.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,326
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000361.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,361
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000396.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,396
C:\GymProject\prepared\exercise_type_v1\val\squat\subject_007_squat_good_side_frame_000431.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_007_squat_good_side.mp4,007,squat,val,431
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000047.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,47
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000081.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,81
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000115.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,115
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000149.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,149
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000183.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,183
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000217.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,217
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000252.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,252
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000286.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,286
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000320.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,320
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000354.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,354
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000388.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,388
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_008_squat_good_side_frame_000423.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_008_squat_good_side.mp4,008,squat,train,423
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000046.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,46
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000079.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,79
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000112.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,112
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000146.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,146
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000179.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,179
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000213.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,213
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000246.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,246
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000280.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,280
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000313.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,313
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000347.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,347
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000380.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,380
C:\GymProject\prepared\exercise_type_v1\train\squat\subject_009_squat_good_side_frame_000414.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_009_squat_good_side.mp4,009,squat,train,414
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000044.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,44
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000076.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,76
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000108.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,108
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000141.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,141
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000173.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,173
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000205.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,205
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000238.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,238
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000270.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,270
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000302.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,302
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000335.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,335
C:\GymProject\prepared\exercise_type_v1\test\squat\subject_010_squat_good_side_frame_000367.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\squat\good\side\subject_010_squat_good_side.mp4,010,squat,test,367
